category,keyword,headline,body,press,url,crawled_at
복지지원사업,서울특별시 장애인 지원,"인권위, 색동원 등 장애인거주시설 수사 과정 직권조사 개시","국가인권위원회(이하 인권위) 장애인차별시정위원회는 경찰청, 서울특별시경찰청 및 장애인거주시설 인권침해 사건을 수사한 경찰관서를 대상으로 지난... 여성 장애인 등에 대한 성폭력·인권침해 의혹이 제기돼 사회적 관심을 받은 사건으로, 경찰의 피해자 조사 과정에서 진술 조력 및 신뢰관계인 이...",여성신문,https://n.news.naver.com/mnews/article/310/0000138183?sid=102,2026-07-27 11:17:18
복지지원사업,서울특별시 장애인 지원,장애인 고용 대신 부담금 내며 버티는 기관들...공공부문은 경기교육청...,"이어 경상남도교육청 107억원, 경상북도교육청 93억원, 서울특별시교육청 91억원 순이었다. 상위 5곳 중 국방부를 제외한 4곳이 교육청이었다. 장애인... 교육청들은 “장애인 교원을 늘리고 싶어도 임용시험을 거쳐야 하기 때문에 채용이 제한적이다”는 설명이다. 자 풀 자체가 부족하고...",조선일보,https://n.news.naver.com/mnews/article/023/0003985985?sid=102,2026-07-27 11:17:19
복지지원사업,서울특별시 장애인 지원,"‘민간기업 협력 첫 사례’ 서울특별시장애인체육회, ‘제2회 코웨이컵...","이번 대회는 서울특별시장애인체육회가 ‘스포츠를 통한 사회통합 및 사회적 가치 기여’를 실현하기 위해 민간기업과 공동 주최한 대회로 행정 및 예산을 지원하여 추진한 첫 사례다. 이날 경기고, 세종고 등 수도권 지역 8개 고등학교에서 125명의 학생 선수를 비롯해 지도자, 학교장 등 약 200여 명이 참석해...",스포츠서울,https://m.sports.naver.com/basketball/article/468/0001253376,2026-07-27 11:17:19
복지지원사업,서울특별시 장애인 지원,"손끝으로 읽고 귀로 막았다... 전국 시각장애인 쇼다운, 서울서 이틀간...","서울 선수단 메달 6개… 선수 육성 계속 지원 개최지 서울 선수단도 값진 성과를 거뒀다. 금메달 2개와 은메달 2개, 동메달 2개를 획득하며 모두 6개의 메달을 목에 걸었다. 정희영 서울특별시장애인체육회 부회장(숭실사이버대학교 스포츠재활복지학과 교수)은 ""대회를 위해 흘린 선수들의 땀과 노력에 아낌없는...",STN 뉴스,https://m.sports.naver.com/general/article/450/0000152195,2026-07-27 11:17:24
복지지원사업,서울특별시 장애인 지원,"서울시, 장애인 평생교육 조례 손질…2027년 시행 앞두고 지원체계 정비",11일 서울시에 따르면 시는 지난 4일 '서울특별시 장애인 평생교육 지원 조례 전부개정조례안'을 입법예고했다. 의견 제출 기한은 오는 24일까지다. 장애인평생교육법은 지난해 10월 국회 본회의를 통과한 뒤 같은 해 11월 공포됐다. 의 평생교육 참여 권리를 보장하고 자립생활과 사회참여를 촉진하기 위한...,뉴스1,https://n.news.naver.com/mnews/article/421/0008997051?sid=102,2026-07-27 11:17:24
복지지원사업,서울특별시 장애인 지원,"""일반 가정도 힘든데""... 동작구, 장애인 부모 양육수당 신설","동작구는 앞서 '서울특별시 동작구 장애인 가족 지원 조례'를 개정해 제도적 기반을 마련했다. 일회성 지원이 아닌 지속적인 양육 지원 체계를 구축하겠다는 방침이다. 동작구 관계자는 ""장애인 가정이 지역사회 안에서 안정적인 일상을 이어갈 수 있도록 이번 사업을 마련했다""며 ""앞으로도 누구도 소외되지...",오마이뉴스,https://n.news.naver.com/mnews/article/047/0002514969?sid=102,2026-07-27 11:17:29
복지지원사업,서울특별시 장애인 지원,"동작구, 장애인 가정에 월 10만원 양육지원수당 신설",구는 지난달 '서울특별시 동작구 장애인 가족 지원 조례'를 개정해 제도적 기반을 마련했다. 일회성 지원에 그치지 않고 양육 전반에 걸친 지속적인 지원체계를 구축하겠다는 구상이다. 지급 대상은 동작구에 1년 이상 주민등록을 두고 거주하는 가정 중 본인 또는 배우자가 출산한 만 2~7세 미만 아동을...,아시아경제,https://n.news.naver.com/mnews/article/277/0005752909?sid=102,2026-07-27 11:17:29
복지지원사업,서울특별시 장애인 지원,"“지방 관리에서 나눔까지”… 365mc, 아트건강기부로 장애인 건강","해당 사업은 체중 관리와 건강한 생활 유지에 어려움을 겪는 발달장애인을 대상으로 한 맞춤형 건강 지원 프로그램으로, 서울특별시중구장애인복지관과의 협업을 통해 진행된다. 지원 사업은 △전문 트레이너가 참여하는 단체 운동 △건강한 요리 만들기 △식단 조절을 위한 부모 교육 △점핑·플로깅...",스포츠월드,https://n.news.naver.com/mnews/article/396/0000735672?sid=103,2026-07-27 11:17:29
복지지원사업,서울특별시 장애인 지원,"[주장] 서울시 장애인콜, 시내요금만큼은 기본 요금으로 운영돼야","ⓒ 서울특별시 시각장애인 플러스 지원센터 시각장애인, 지체장애인, 중증장애인에게 복지콜, 장애인콜, 바우처콜은 필수불가결한 이동 수단이다. 많은 중증장애인들은 이 교통수단을 통해 병원을 가고 복지관을 가며, 친구를 만나 취미 생활을 즐기기도 한다. 비들도 택시나 버스, 지하철 등...",오마이뉴스,https://n.news.naver.com/mnews/article/047/0002499568?sid=102,2026-07-27 11:17:35
복지지원사업,서울특별시 장애인 지원,"동아오츠카, 장애인 체육 분야 후원 공로 인정 받아 표창 수상","동아오츠카는 2025 서울특별시 장애인생활체육대회 음료 지원, ‘2025 제11회 시각장애인과 함께하는 어울림마라톤’ 공식음료 참여, 2년 연속 ‘파랑달벗’ 프로그램 운영을 통한 시각장애 러너 및 가이드 러너 지원 등 장애인 체육 활성화와 참여 저변 확대에 꾸준히 기여해 온 점을 높이 평가받아...",뉴시스,https://n.news.naver.com/mnews/article/003/0013665294?sid=101,2026-07-27 11:17:35
복지지원사업,서울특별시 장애인 지원,"성동구의회 이영심 의원, 시각장애인 권익 향상 공로 ‘감사패’ 받아","아울러 제285회 정례회에서는 ‘서울특별시 성동구 장애인 가정 출산 지원금 지원 조례안’을 발의해 장애인 가정의 경제적 부담 완화와 출산·양육 환경 개선을 위한 제도적 지원에도 힘썼다. 서울시 시각장애인연합회 성동구지회는 감사패를 통해 “아낌없는 과 따뜻한 관심을 보내주셨으며, 그 헌신과...",서울신문,https://n.news.naver.com/mnews/article/081/0003602383?sid=102,2026-07-27 11:17:35
복지지원사업,서울특별시 장애인 지원,"홈플러스, 발달장애인 자립 지원…서울특별시 어린이병원과 맞손",홈플러스가 ESG(환경·사회·지배구조) 경영의 일환으로 서울특별시 어린이병원과 함께 '발달장애인 사회 및 경제적 자립기반 마련 업무협약'을 체결했다고... 홈플러스는 지난해 6월부터 '서울시 장애인 일자리 통합지원센터'에서 예술 을 추천 받아 문화·예술 의 직접 고용을 통한 자립 활동을...,뉴시스,https://n.news.naver.com/mnews/article/003/0013060851?sid=101,2026-07-27 11:17:44
장애인콜택시,서울특별시 장애인 콜택시,"[단독] 서울시, 하반신 장애인 콜택시 거부하며 “심한 장애 아니어서”","‘하반신 기능 장애가 심한 장애인으로 장애인콜택시 이용을 제한해서는 안 된다’는 대법원의 최근 판결에도 불구하고, 장애인콜택시를 운영하는 서울특별시 산하 서울시설공단이 여전히 기존 잣대로 중증 장애인 이용 신청을 거부한 것으로 드러났다. 중앙지법 민사50부(재판장 이상훈)는 오는 16일 중증...",한겨레,https://n.news.naver.com/mnews/article/028/0002796045?sid=102,2026-07-27 11:17:47
장애인콜택시,서울특별시 장애인 콜택시,"“국내 최초 ‘장애친화병원’, 장애인 진료 환경 개선의 중심에 설 것...","이 사업엔 서울특별시 동부병원, 이대목동병원, 분당서울대병원(경기남부지역장애인보건의료센터), 경기도의료원 수원병원, 원광대병원... “실제 장애인 콜택시 등 이동수단 제공이 가능한지 문의도 많고 어떤 장애인 환자의 병원 방문일은 에 사는 자녀들이 모두 연차를 내고 고향을 방문하는 날이기도 할...",한겨레,https://n.news.naver.com/mnews/article/028/0002800976?sid=103,2026-07-27 11:17:47
장애인콜택시,서울특별시 장애인 콜택시,"서울시, 장애인의 날 맞아 장애인콜택시·버스 하루 종일 무료운행",서울시설공단은 20일 제45회 장애인의 날을 맞아 서울장애인콜택시와 서울장애인버스 무료운행서비스를 실시한다고 18일 밝혔다. 장애인콜택시. 서울시... 공단은 올해 서울시장이 수여하는 ‘서울특별시 복지상’ 장애인 분야 우수상을 수상했다. 이 상은 사회참여 활성화 등 복지 증진에...,세계일보,https://n.news.naver.com/mnews/article/022/0004028993?sid=102,2026-07-27 11:17:50
장애인콜택시,서울특별시 장애인 콜택시,"'장애인의 발' 콜택시 개선책은…권익위원장 ""이동권 보장 노력""","권익위를 비롯한 국토교통부, 서울특별시, 서울시설공단 등 정부 부처와 유관기관 관계자들은 의견을 청취하고 해결방안을 집중 논의했다. 유철환 국민권익위원장은 ""장애인콜택시 이용이 증가하고 있지만 이용대상 및 이동 지역의 제한, 긴 대기시간 등 여전히 이용에 불편을 겪고 있다""며 ""정부와...",뉴스1,https://n.news.naver.com/mnews/article/421/0007525288?sid=100,2026-07-27 11:17:50
장애인콜택시,서울특별시 장애인 콜택시,"법원, 서울시의 장애인 차별행위 중지 임시조치 선고",서울특별시가 구별되어야 하는 이유를 서울시가 제시한 바 없다고 지적했다. ▲ 실제 서울시설관리공단 누리집에서도 장애인콜택시 이용기준에 대해 '보행상 장애가 있는 장애정도가 심한(기존 1~3급) 장애인'으로만 안내하고 있는 것으로 확인된다. 시가 소송과정에서 보행장 심한장애를 주장하고...,오마이뉴스,https://n.news.naver.com/mnews/article/047/0002430944?sid=102,2026-07-27 11:17:53
장애인콜택시,서울특별시 장애인 콜택시,‘심한 보행장애 아니다’며 장애인콜택시 이용 거부한 서울시…법원 “...,11일 법조계에 따르면 서울고등법원 민사9부(부장 성지용)는 최근 장애인 A씨가 서울특별시와 서울시설공단을 상대로 제기한 장애인차별중지 등 소송에서 원고 일부 승소 판결했다. 재판부는 A씨가 장애인콜택시를 이용할 수 있도록 허가하고 300만원의 정신적 손해를 배상하라고 했다. 시설공단은...,헤럴드경제,https://n.news.naver.com/mnews/article/016/0002265289?sid=102,2026-07-27 11:17:53
장애인콜택시,서울특별시 장애인 콜택시,서울시 장애인 의무고용률 높인다…저상버스·콜택시 확대,"장애인 인권증진 기본계획은 '서울특별시 장애인 인권증진에 관한 조례'에 따라 5년마다 수립된다. 향후 5년간 서울시 장애인 인권정책의... 시는 서울 지하철 모든 역사에 엘리베이터 설치에 나선다. 올해 2개, 2020년 5개, 2021년 2개, 2022년 17개를 설치해 100%를 달성할 예정이다. 도...",뉴시스,https://n.news.naver.com/mnews/article/003/0009147464?sid=102,2026-07-27 11:17:56
장애인콜택시,서울특별시 장애인 콜택시,4년 안에 서울 절반 저상버스·장애인 콜택시 서비스 확대,서울시 '교통약자 이동편의 증진계획' 발표…장애인 콜택시 확대 서울 시내버스 세 대 가운데 한 대꼴인 저상버스가 4년 안에 두 대 중 한 대꼴 이상으로 늘어나고 장애인 콜택시 서비스도 대폭 확대된다. 서울시는 이런 내용을 담은 ‘제2차 서울특별시 교통약자 이동편의 증진계획’(2013∼2017)을 수립해 2일...,서울경제,https://n.news.naver.com/mnews/article/011/0002447167?sid=102,2026-07-27 11:17:56
장애인콜택시,서울특별시 장애인 콜택시,서울시 내년 예산 역대 최대 47조...장애인 등 취약계층 집중 지원,"저상버스?장애인 콜택시도 확대해 교통약자의 이동권을 강화한다. 스토킹 피해자에게 전문 경호업체를 배치해 출퇴근 길 위험을 방지한다. 법률소송, 심리치료 등을 종합 지원하는 ‘원스톱 지원사업’도 시한다. 5조원 펀드 조성해 혁신산업 투자…‘그레이트 선셋 한강 프로젝트’ 본격화 시는...",매일경제,https://n.news.naver.com/mnews/article/009/0005038615?sid=102,2026-07-27 11:17:56
장애인콜택시,서울특별시 장애인 콜택시,4인승 콜택시·14인승 미니버스 도입…서울 장애인 교통편의↑,"서울의 장애인콜택시 등 특별교통수단은 법정기준대수(444대)를 조금 넘어선 446대에 이른다. 특별교통수단 차량 외에도 장애인콜택시 이용대상 중... 자세한 문의는 서울특별시시설관리공단(1588-4388), 인터넷(http://calltaxi.sisul.or.kr). nevermind@ [ⓒ 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",뉴스1,https://n.news.naver.com/mnews/article/421/0001098961?sid=102,2026-07-27 11:18:00
장애인콜택시,서울특별시 장애인 콜택시,"서울시설공단, 20일 장애인콜택시·장애인버스 무료운행 시행","있는 장애인을 대상으로 운영하며, 구체적으로 기존1~3급에 해당하는 장애인이 이용 대상이다. 이번 장애인콜택시 무료운행과 함께 공단은 중증장애인을 포함한 단체가 장거리 여행 등에 이용할 수 있는 ‘서울 장애인버스’ 2대를 20일부터 26일까지 무료로 운행한다. 기간 중 버스 이용은 ...",이코노미스트,https://n.news.naver.com/mnews/article/243/0000025519?sid=101,2026-07-27 11:18:00
장애인콜택시,서울특별시 장애인 콜택시,"전장연, 지하철 '오체투지' 투쟁 재개…""장애인 권리 예산 확정하라""","추 후보자는 장애인 콜택시 등 교통약자를 위한 특별교통수단 운영에 국가 보조금이 지원될 수 있도록 관련 시행령을 개정하겠다고 답변하였다. 그러나 추 후보자는 전국장애인차별철폐연대(이하 전장연)에서 요구했던 국고 지원 비율( 50%, 지방 70%)이나 예산 범위에 대한 구체적인 답변은...",프레시안,https://n.news.naver.com/mnews/article/002/0002241957?sid=102,2026-07-27 11:18:01
장애인콜택시,서울특별시 장애인 콜택시,'배리어 프리' 장애인 차별 없는 복지국가 독일의 오늘,"장애인들을 두 번 울게 만들었다. 서울시는 이미 2015년 12월 3일 '장애인 이동권 증진을 위한 서울시 선언'에서 2022년까지 ""서울메트로와 서울특별시... 그렇다면, 서울시 장애인 콜택시를 이용해서 외출하려는 장애인이 실제 차량에 탑승하기까지 기다려야하는 시간은 얼마나 될까? 답은 '평균 2시간 이상'이다....",프레시안,https://n.news.naver.com/mnews/article/002/0002089670?sid=110,2026-07-27 11:18:05
장애인콜택시,서울특별시 장애인 콜택시,서울시의회 황준환의원 “공기업 장애인 고용 형식적... 3&서 5%로 확대 ...,3%이지만 ‘서울특별시 장애인고용촉진 및 직업재활 지원 조례’ 5조에 의하면 최대 5%에 달할 수 있도록 노력하여야 한다는 조항을 예로 들어 서울시... 맞게 장애인 일자리 창출을 늘리려는 노력이 필요하다”고 강조하면서 의무고용에 대해 시의 선도적 역할을 주문했다. 이어 ...,서울신문,https://n.news.naver.com/mnews/article/081/0002776177?sid=102,2026-07-27 11:18:05
장애인콜택시,서울특별시 장애인 콜택시,"서울시, 장애인콜택시 이용요금 조정…단거리↓ 장거리↑","또, 이와 별도로 장애인전용 개인택시를 50대 운영하고 있다. 서울시 장애인 콜택시 이용요금 관련 문의사항은 운영기관인 서울특별시시설공단(1588-4388)으로 문의하면 된다. 이세중기자 (center@kbs.co.kr) ▶ [저작권자ⓒ KBS 무단복제-재배포 금지]",KBS,https://n.news.naver.com/mnews/article/056/0010351915?sid=102,2026-07-27 11:18:05
장애인콜택시,서울특별시 장애인 콜택시,"박기열 서울시의원, 장애인식개선 위해 동작FM 방송 출연","2배 비쌌다”고 설명하며 “2014년 12월 ‘서울특별시 장애인 생활·이동지원시설 지원 조례’ 제정을 통해 장애인 콜택시 요금과 동일하도록 인하해 조정했고, 전국 최초로 ‘서울특별시 장애인 생활·이동지원시설 지원 조례’를 제정해 교통약자를 위한 정책에 힘써온 공로를 인정받아 ‘제3회...",서울신문,https://n.news.naver.com/mnews/article/081/0003178787?sid=102,2026-07-27 11:18:09
