category,keyword,headline,body,press,url,crawled_at
복지지원사업,서울특별시 장애인 지원,"금빛 물살 가른 넷마블... 장애인조정팀, 서울시장배서 메달 21개 수확","넷마블조정선수단이 '2026 서울특별시장배 전국장애인조정대회'에서 금메달 12개를 포함해 총 21개의 메달을 쓸어 담으며 장애인 체육 지원의 모범 사례를 입증했다. 단순 후원을 넘어 선수들의 재활과 자립, 사회 참여까지 뒷받침하는 스포츠 ESG 경영이 현장에서 성과로 이어지고 있다는 평가다. 노 젓는 도전...",STN 뉴스,https://m.sports.naver.com/general/article/450/0000151747,2026-07-27 11:48:29
복지지원사업,서울특별시 장애인 지원,"주한독일상공회의소, 6월 13일 시각장애인 마라톤대회 한독 커뮤니티 1...","이 플랫폼은 행사 사진 속 참가자가 자신의 사진을 빠르게 찾을 수 있도록 돕고, ‘국내 1호 시각장애인 패럴림픽 마라토너 도전 프로젝트’를 통해 시각장애 마라토너 김정하 선수의 2028 LA 패럴림픽 출전도 지원하고 있다. 이번 대회는 체육회가 주최하고...",서울신문,https://n.news.naver.com/mnews/article/081/0003646791?sid=101,2026-07-27 11:50:14
복지지원사업,서울특별시 장애인 지원,"“장애인 일상 지켜요”…영등포구, 장애인 정보통신 보조기기 최대 90...","과학기술정보통신부, 서울특별시와 진행하는 이 사업은 장애 유형에 적합한 보조기기 구매 비용을 지원해 정보 격차를 줄이고 생활 편의를 높이기 위해 마련됐다. ‘장애인복지법’에 따라 등록된 장애인과 ‘국가유공자 등 예우 및 에 관한 법률’에 따른 상이등급 판정자가 대상이다. 보급 품목은...",서울신문,https://n.news.naver.com/mnews/article/081/0003644829?sid=102,2026-07-27 11:50:44
복지지원사업,서울특별시 장애인 지원,"[포토] 관악구, 시각장애인 크루즈 나들이 자원봉사활동","관악구는 29일 관악구자원봉사센터, 동국제약과 함께 서울특별시시각장애인연합회 관악구지회 소속 시각장애인들을 대상으로 ‘시각장애인 크루즈... 이날 행사에는 시각장애인 20명을 비롯해 자원봉사센터 직원, 동국제약 임직원, 활동사 등 총 75명이 참여했으며, 동국제약 임직원과 시각이 2:1로...",이데일리,https://n.news.naver.com/mnews/article/018/0006294824?sid=100,2026-07-27 11:50:44
복지지원사업,서울특별시 장애인 지원,"조이웍스, 육상 국가대표 출신과 시각장애인 가이드러닝 클래스 진행","6월에 열리는 서울특별시장애인체육회∙서울시각장애인스포츠연맹 주최 어울림마라톤 참가를 앞두고 있다. 왼쪽부터 장호준 코치, 장지은 가이드런프로젝트 대표, 선지원 시각장애인 육상 선수. 사진 제공 = 조이웍스 조이웍스는 가이드러닝 클래스 참가자 50여명에게 러닝용품과 전문가의 1:1 맞춤 마라톤...",스포츠월드,https://n.news.naver.com/mnews/article/396/0000745515?sid=103,2026-07-27 11:50:44
복지지원사업,서울특별시 장애인 지원,"서울시, 장애인 평생교육 전문 강사 모집…디지털·AI 과정 편성",이들을 다양한 기관과 연계해 찾아가는 장애인 평생교육 프로그램 운영을 지원하고 있다. 한용진 서울특별시평생교육진흥원장은 “장애인 평생교육 현장에서 교육을 설계하고 운영할 수 있는 전문 강사에 대한 수요가 꾸준히 늘고 있다”며 “디지털·AI 시대의 변화에 맞춰 강사 양성 과정을 꾸준히...,이데일리,https://n.news.naver.com/mnews/article/018/0006278712?sid=100,2026-07-27 11:50:45
복지지원사업,서울특별시 장애인 지원,"조이웍스, 前 육상 국가대표 장호준·가이드런프로젝트와 시각장애인 러...","6월에 열리는 서울특별시장애인체육회·서울시각장애인스포츠연맹 주최 어울림마라톤 참가를 앞두고 있다. 조이웍스는 가이드러닝 클래스 참가자에게... 아마추어 선수 지원은 물론, 러너들이 더 좋은 환경에서 달릴 수 있도록 사람과 사회에 긍정적인 영향을 주는 활동을 지속해 나가겠다”고 말했다.",한국경제TV,https://n.news.naver.com/mnews/article/215/0001253701?sid=102,2026-07-27 11:51:16
복지지원사업,서울특별시 장애인 지원,중랑구 ‘서울시 자치구 장애인체육회 평가’ 2년 연속 최고등급(S등급...,구는 이번 평가 결과에 따라 2025년 생활체육교실 및 동호회 지원사업 예산을 최고 수준으로 확보하게 된다. 이를 통해 장애인 생활체육 프로그램 확대와 체육복지 실현에 더욱 박차를 가할 계획이다. 류경기 중랑구청장은 “생활체육대회 종합우승에 이어 자치구 체육회 운영...,아시아경제,https://n.news.naver.com/mnews/article/277/0005520774?sid=102,2026-07-27 11:51:16
복지지원사업,서울특별시 장애인 지원,시각장애인과 함께 걷는다… KGCCI 공동 사회공헌 활동 전개,"올해 행사에는 AI 기반 사진 검색 서비스도 도입돼 참가자가 행사 사진을 보다 쉽게 확인할 수 있도록 지원한다. 이번 대회는 서울특별시장애인체육회가 주최하고 서울시각장애인스포츠연맹, 실명퇴치운동본부, KGCCI가 공동 주관한다. 과 비이 함께 참여하는 프로그램을 통해 건강 증진과...",헤럴드경제,https://n.news.naver.com/mnews/article/016/0002648183?sid=103,2026-07-27 11:51:16
장애인콜택시,서울특별시 장애인 콜택시,"[단독] 서울시, 하반신 장애인 콜택시 거부하며 “심한 장애 아니어서”","‘하반신 기능 장애가 심한 장애인으로 장애인콜택시 이용을 제한해서는 안 된다’는 대법원의 최근 판결에도 불구하고, 장애인콜택시를 운영하는 서울특별시 산하 서울시설공단이 여전히 기존 잣대로 중증 장애인 이용 신청을 거부한 것으로 드러났다. 중앙지법 민사50부(재판장 이상훈)는 오는 16일 중증...",한겨레,https://n.news.naver.com/mnews/article/028/0002796045?sid=102,2026-07-27 11:51:21
장애인콜택시,서울특별시 장애인 콜택시,"“국내 최초 ‘장애친화병원’, 장애인 진료 환경 개선의 중심에 설 것...","이 사업엔 서울특별시 동부병원, 이대목동병원, 분당서울대병원(경기남부지역장애인보건의료센터), 경기도의료원 수원병원, 원광대병원... “실제 장애인 콜택시 등 이동수단 제공이 가능한지 문의도 많고 어떤 장애인 환자의 병원 방문일은 에 사는 자녀들이 모두 연차를 내고 고향을 방문하는 날이기도 할...",한겨레,https://n.news.naver.com/mnews/article/028/0002800976?sid=103,2026-07-27 11:51:21
장애인콜택시,서울특별시 장애인 콜택시,"'장애인의 발' 콜택시 개선책은…권익위원장 ""이동권 보장 노력""","권익위를 비롯한 국토교통부, 서울특별시, 서울시설공단 등 정부 부처와 유관기관 관계자들은 의견을 청취하고 해결방안을 집중 논의했다. 유철환 국민권익위원장은 ""장애인콜택시 이용이 증가하고 있지만 이용대상 및 이동 지역의 제한, 긴 대기시간 등 여전히 이용에 불편을 겪고 있다""며 ""정부와...",뉴스1,https://n.news.naver.com/mnews/article/421/0007525288?sid=100,2026-07-27 11:51:25
장애인콜택시,서울특별시 장애인 콜택시,"법원, 서울시의 장애인 차별행위 중지 임시조치 선고",서울특별시가 구별되어야 하는 이유를 서울시가 제시한 바 없다고 지적했다. ▲ 실제 서울시설관리공단 누리집에서도 장애인콜택시 이용기준에 대해 '보행상 장애가 있는 장애정도가 심한(기존 1~3급) 장애인'으로만 안내하고 있는 것으로 확인된다. 시가 소송과정에서 보행장 심한장애를 주장하고...,오마이뉴스,https://n.news.naver.com/mnews/article/047/0002430944?sid=102,2026-07-27 11:51:30
장애인콜택시,서울특별시 장애인 콜택시,‘심한 보행장애 아니다’며 장애인콜택시 이용 거부한 서울시…법원 “...,11일 법조계에 따르면 서울고등법원 민사9부(부장 성지용)는 최근 장애인 A씨가 서울특별시와 서울시설공단을 상대로 제기한 장애인차별중지 등 소송에서 원고 일부 승소 판결했다. 재판부는 A씨가 장애인콜택시를 이용할 수 있도록 허가하고 300만원의 정신적 손해를 배상하라고 했다. 시설공단은...,헤럴드경제,https://n.news.naver.com/mnews/article/016/0002265289?sid=102,2026-07-27 11:51:30
장애인콜택시,서울특별시 장애인 콜택시,서울시 장애인 의무고용률 높인다…저상버스·콜택시 확대,"장애인 인권증진 기본계획은 '서울특별시 장애인 인권증진에 관한 조례'에 따라 5년마다 수립된다. 향후 5년간 서울시 장애인 인권정책의... 시는 서울 지하철 모든 역사에 엘리베이터 설치에 나선다. 올해 2개, 2020년 5개, 2021년 2개, 2022년 17개를 설치해 100%를 달성할 예정이다. 도...",뉴시스,https://n.news.naver.com/mnews/article/003/0009147464?sid=102,2026-07-27 11:51:37
장애인콜택시,서울특별시 장애인 콜택시,4년 안에 서울 절반 저상버스·장애인 콜택시 서비스 확대,서울시 '교통약자 이동편의 증진계획' 발표…장애인 콜택시 확대 서울 시내버스 세 대 가운데 한 대꼴인 저상버스가 4년 안에 두 대 중 한 대꼴 이상으로 늘어나고 장애인 콜택시 서비스도 대폭 확대된다. 서울시는 이런 내용을 담은 ‘제2차 서울특별시 교통약자 이동편의 증진계획’(2013∼2017)을 수립해 2일...,서울경제,https://n.news.naver.com/mnews/article/011/0002447167?sid=102,2026-07-27 11:51:37
장애인콜택시,서울특별시 장애인 콜택시,서울시 내년 예산 역대 최대 47조...장애인 등 취약계층 집중 지원,"저상버스?장애인 콜택시도 확대해 교통약자의 이동권을 강화한다. 스토킹 피해자에게 전문 경호업체를 배치해 출퇴근 길 위험을 방지한다. 법률소송, 심리치료 등을 종합 지원하는 ‘원스톱 지원사업’도 시한다. 5조원 펀드 조성해 혁신산업 투자…‘그레이트 선셋 한강 프로젝트’ 본격화 시는...",매일경제,https://n.news.naver.com/mnews/article/009/0005038615?sid=102,2026-07-27 11:51:37
장애인콜택시,서울특별시 장애인 콜택시,4인승 콜택시·14인승 미니버스 도입…서울 장애인 교통편의↑,"서울의 장애인콜택시 등 특별교통수단은 법정기준대수(444대)를 조금 넘어선 446대에 이른다. 특별교통수단 차량 외에도 장애인콜택시 이용대상 중... 자세한 문의는 서울특별시시설관리공단(1588-4388), 인터넷(http://calltaxi.sisul.or.kr). nevermind@ [ⓒ 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",뉴스1,https://n.news.naver.com/mnews/article/421/0001098961?sid=102,2026-07-27 11:51:44
장애인콜택시,서울특별시 장애인 콜택시,"서울시설공단, 20일 장애인콜택시·장애인버스 무료운행 시행","있는 장애인을 대상으로 운영하며, 구체적으로 기존1~3급에 해당하는 장애인이 이용 대상이다. 이번 장애인콜택시 무료운행과 함께 공단은 중증장애인을 포함한 단체가 장거리 여행 등에 이용할 수 있는 ‘서울 장애인버스’ 2대를 20일부터 26일까지 무료로 운행한다. 기간 중 버스 이용은 ...",이코노미스트,https://n.news.naver.com/mnews/article/243/0000025519?sid=101,2026-07-27 11:51:44
장애인콜택시,서울특별시 장애인 콜택시,"전장연, 지하철 '오체투지' 투쟁 재개…""장애인 권리 예산 확정하라""","추 후보자는 장애인 콜택시 등 교통약자를 위한 특별교통수단 운영에 국가 보조금이 지원될 수 있도록 관련 시행령을 개정하겠다고 답변하였다. 그러나 추 후보자는 전국장애인차별철폐연대(이하 전장연)에서 요구했던 국고 지원 비율( 50%, 지방 70%)이나 예산 범위에 대한 구체적인 답변은...",프레시안,https://n.news.naver.com/mnews/article/002/0002241957?sid=102,2026-07-27 11:51:45
장애인콜택시,서울특별시 장애인 콜택시,'배리어 프리' 장애인 차별 없는 복지국가 독일의 오늘,"장애인들을 두 번 울게 만들었다. 서울시는 이미 2015년 12월 3일 '장애인 이동권 증진을 위한 서울시 선언'에서 2022년까지 ""서울메트로와 서울특별시... 그렇다면, 서울시 장애인 콜택시를 이용해서 외출하려는 장애인이 실제 차량에 탑승하기까지 기다려야하는 시간은 얼마나 될까? 답은 '평균 2시간 이상'이다....",프레시안,https://n.news.naver.com/mnews/article/002/0002089670?sid=110,2026-07-27 11:51:53
장애인콜택시,서울특별시 장애인 콜택시,서울시의회 황준환의원 “공기업 장애인 고용 형식적... 3&서 5%로 확대 ...,3%이지만 ‘서울특별시 장애인고용촉진 및 직업재활 지원 조례’ 5조에 의하면 최대 5%에 달할 수 있도록 노력하여야 한다는 조항을 예로 들어 서울시... 맞게 장애인 일자리 창출을 늘리려는 노력이 필요하다”고 강조하면서 의무고용에 대해 시의 선도적 역할을 주문했다. 이어 ...,서울신문,https://n.news.naver.com/mnews/article/081/0002776177?sid=102,2026-07-27 11:51:53
장애인콜택시,서울특별시 장애인 콜택시,"서울시, 장애인콜택시 이용요금 조정…단거리↓ 장거리↑","또, 이와 별도로 장애인전용 개인택시를 50대 운영하고 있다. 서울시 장애인 콜택시 이용요금 관련 문의사항은 운영기관인 서울특별시시설공단(1588-4388)으로 문의하면 된다. 이세중기자 (center@kbs.co.kr) ▶ [저작권자ⓒ KBS 무단복제-재배포 금지]",KBS,https://n.news.naver.com/mnews/article/056/0010351915?sid=102,2026-07-27 11:51:53
장애인콜택시,서울특별시 장애인 콜택시,"박기열 서울시의원, 장애인식개선 위해 동작FM 방송 출연","2배 비쌌다”고 설명하며 “2014년 12월 ‘서울특별시 장애인 생활·이동지원시설 지원 조례’ 제정을 통해 장애인 콜택시 요금과 동일하도록 인하해 조정했고, 전국 최초로 ‘서울특별시 장애인 생활·이동지원시설 지원 조례’를 제정해 교통약자를 위한 정책에 힘써온 공로를 인정받아 ‘제3회...",서울신문,https://n.news.naver.com/mnews/article/081/0003178787?sid=102,2026-07-27 11:52:02
장애인콜택시,서울특별시 장애인 콜택시,"종로구, 장애인가정 출산지원금 150만원 확대","구는 취약계층인 장애인가정의 경제적 부담을 줄이고, 출산과 육아에 도움을 주기 위해 ‘서울특별시 종로구 장애인가정 출산지원금 지원 조례’ 를... 평가하는 ‘장애인 서비스 지원 종합조사’가 도입돼 ▲올해는 장애인 활동지원, 보조기기 지급 등 일상생활 지원 분야 ▲2020년에는 전용 ...",아시아경제,https://n.news.naver.com/mnews/article/277/0004499505?sid=102,2026-07-27 11:52:12
장애인콜택시,서울특별시 장애인 콜택시,교통복지지수 경북 전국 17위 꼴찌 대구 15위…장애인 등 이동불편,"경북은 장애인 콜택시 등 교통약자들의 특별교통수단 이용률과 보급률이 전국 꼴찌로 나타났고, 저상버스 보급률도 17곳 중 끝에서 두번째로 낮다. 대구는 노인층과 어린이들의 교통사고가 가장 많은 지역이며, 장애인 이동편의시설과 특별교통수단 보급률도 최저이다. , 부산 등 와 광역시...",한겨레,https://n.news.naver.com/mnews/article/028/0002382620?sid=102,2026-07-27 11:52:13
장애인콜택시,서울특별시 장애인 콜택시,박기열 서울시의원 ‘시각장애인 재활복지대회’서 감사패 받아,이용하는 “장애인 콜택시”에 준하는 수준으로 조정하도록 하는 ‘서울특별시 장애인 생활⋅이동지원시설 지원 조례안’을 대표발의하여 내년부터 시각장애인이 이용하는 차량 요금이 실질적으로 인하될 전망이다. 박 위원장은 “이번에 감사패를 받은 것은 시각의 권익보호에 보다 힘쓰라는...,서울신문,https://n.news.naver.com/mnews/article/081/0002618618?sid=102,2026-07-27 11:52:13
장애인콜택시,서울특별시 장애인 콜택시,"""장애인은 택시 타려면 2시간 기다리라고?""","▲ 24일 오후 서울장애인차별철폐연대, 장애인이동권연대, 서울장애인자립생활센터협의회 소속 장애인 30여 명은 서울특별시청 서소문 별관 앞에서 기자회견을 열고 ""서울특별시는 2009년에 장애인콜택시 80대를 우선 도입하라""고 요구했다. ⓒ프레시안 ""한 번 타려면 4시간 기다리기도"" 지난 2007년 5월 제정된...",프레시안,https://n.news.naver.com/mnews/article/002/0001944539?sid=102,2026-07-27 11:52:13
장애인콜택시,서울특별시 장애인 콜택시,장애인과 함께하는 '반려 앱' 31개,"시각장애인 원격생활안전 서비스 엔젤아이즈 ‘엔젤아이즈’는 서울특별시가 시각장애인을 위해 만든 원격생활 안전 앱이다. 웨어러블 카메라와 앱을... 특히 정보알림 서비스를 통해 전동휠체어 급속충전기 위치가 어디 있는지, 화장실 설치 여부, 정보 등을 받을 수 있다. 난독증...",블로터,https://n.news.naver.com/mnews/article/293/0000021939?sid=105,2026-07-27 11:52:13
장애인콜택시,서울특별시 장애인 콜택시,장애인의 날 행사 다채,청계천광장서 문화축제 서울전역서 콜택시 무료…장애체험 마라톤도 열려 서울특별시와 한국장애인단체총연맹은 20일 오전10시부터 오후9시까지 서울 청계광장에서 ‘장애인의 날 서울시민 문화축제 개성마당’을 개최한다. ‘개성마당’은 장애를 차별의 요소가 아닌 ‘다름’ ‘개성’으로 보아야...,서울경제,https://n.news.naver.com/mnews/article/011/0000179090?sid=102,2026-07-27 11:52:24
장애인콜택시,서울특별시 장애인 콜택시,"오텍, 16억 장애인콜택시 공급 계약",오텍은 서울특별시시설관리공단에 16억원 규모의 장애인 콜택시 공급키로 계약했다고 12일 공시했다.,머니투데이,https://n.news.naver.com/mnews/article/008/0002263865?sid=101,2026-07-27 11:52:25
